datetime,temp_out,solar_ghi,solar_dhi,solar_dni,I_ex,hs
2022-01-01 00:00:00+01:00,8.656999588,0,0,0.0,0.0,0.0
2022-01-01 01:00:00+01:00,9.05700016,0,0,0.0,0.0,0.0
2022-01-01 02:00:00+01:00,10.45699978,0,0,0.0,0.0,0.0
2022-01-01 03:00:00+01:00,10.45699978,0,0,0.0,0.0,0.0
2022-01-01 04:00:00+01:00,10.45699978,0,0,0.0,0.0,0.0
2022-01-01 05:00:00+01:00,9.706999779,0,0,0.0,0.0,0.0
2022-01-01 06:00:00+01:00,9.906999588,0,0,0.0,0.0,0.0
2022-01-01 07:00:00+01:00,9.857000351,0,0,0.0,0.0,0.0
2022-01-01 08:00:00+01:00,9.506999969,0,0,0.0,0.0,0.0
2022-01-01 09:00:00+01:00,8.956999779,0,0,0.0,0.0,4.932564629
2022-01-01 10:00:00+01:00,8.607000351,8,6,25.20020676,52.21144485,10.98313273
2022-01-01 11:00:00+01:00,9.156999588,61,45,113.6272507,199.1860199,15.1761107
2022-01-01 12:00:00+01:00,9.756999969,95,71,104.6902466,324.2849731,17.15336611
2022-01-01 13:00:00+01:00,10.15699959,79,79,0.0,398.6012573,16.71996539
2022-01-01 14:00:00+01:00,11.55700016,97,90,23.74143791,417.074646,13.92030248
2022-01-01 15:00:00+01:00,11.65699959,177,82,355.0920715,378.4476624,9.019709078
2022-01-01 16:00:00+01:00,11.55700016,113,64,242.9058228,285.3526001,2.407688925
2022-01-01 17:00:00+01:00,9.55700016,49,31,154.9140015,144.1296692,0.0
2022-01-01 18:00:00+01:00,8.80700016,3,3,0.0,20.077528,0.0
2022-01-01 19:00:00+01:00,7.657000065,0,0,0.0,0.0,0.0
2022-01-01 20:00:00+01:00,7.256999969,0,0,0.0,0.0,0.0
2022-01-01 21:00:00+01:00,7.006999969,0,0,0.0,0.0,0.0
2022-01-01 22:00:00+01:00,6.506999969,0,0,0.0,0.0,0.0
2022-01-01 23:00:00+01:00,6.30700016,0,0,0.0,0.0,0.0
2022-01-02 00:00:00+01:00,6.256999969,0,0,0.0,0.0,0.0
2022-01-02 01:00:00+01:00,5.907000065,0,0,0.0,0.0,0.0
2022-01-02 02:00:00+01:00,5.506999969,0,0,0.0,0.0,0.0
2022-01-02 03:00:00+01:00,5.30700016,0,0,0.0,0.0,0.0
2022-01-02 04:00:00+01:00,5.506999969,0,0,0.0,0.0,0.0
2022-01-02 05:00:00+01:00,5.206999779,0,0,0.0,0.0,0.0
2022-01-02 06:00:00+01:00,4.956999779,0,0,0.0,0.0,0.0
2022-01-02 07:00:00+01:00,4.606999874,0,0,0.0,0.0,0.0
2022-01-02 08:00:00+01:00,4.706999779,0,0,0.0,0.0,0.0
2022-01-02 09:00:00+01:00,4.657000065,0,0,0.0,0.0,4.9542958
2022-01-02 10:00:00+01:00,5.05700016,9,9,0.0,52.48501205,11.02317371
2022-01-02 11:00:00+01:00,6.05700016,48,47,7.075054169,199.9405365,15.23669593
2022-01-02 12:00:00+01:00,6.756999969,69,69,0.0,325.4784241,17.23483358
2022-01-02 13:00:00+01:00,7.956999779,117,109,28.27408409,400.2512207,16.82031112
2022-01-02 14:00:00+01:00,8.607000351,151,124,91.11871338,419.1676025,14.03569971
2022-01-02 15:00:00+01:00,8.55700016,46,46,0.0,380.9401855,9.145745924
2022-01-02 16:00:00+01:00,10.05700016,46,42,19.6352787,288.1741333,2.540479071
2022-01-02 17:00:00+01:00,10.00699997,55,30,213.1222534,147.1885376,0.0
2022-01-02 18:00:00+01:00,9.80700016,3,2,17.04135132,21.68560028,0.0
2022-01-02 19:00:00+01:00,9.256999969,0,0,0.0,0.0,0.0
2022-01-02 20:00:00+01:00,8.956999779,0,0,0.0,0.0,0.0
2022-01-02 21:00:00+01:00,8.906999588,0,0,0.0,0.0,0.0
2022-01-02 22:00:00+01:00,9.256999969,0,0,0.0,0.0,0.0
2022-01-02 23:00:00+01:00,9.956999779,0,0,0.0,0.0,0.0
2022-01-03 00:00:00+01:00,9.756999969,0,0,0.0,0.0,0.0
2022-01-03 01:00:00+01:00,9.906999588,0,0,0.0,0.0,0.0
2022-01-03 02:00:00+01:00,10.65699959,0,0,0.0,0.0,0.0
2022-01-03 03:00:00+01:00,10.20699978,0,0,0.0,0.0,0.0
2022-01-03 04:00:00+01:00,9.506999969,0,0,0.0,0.0,0.0
2022-01-03 05:00:00+01:00,8.656999588,0,0,0.0,0.0,0.0
2022-01-03 06:00:00+01:00,8.157000542,0,0,0.0,0.0,0.0
2022-01-03 07:00:00+01:00,7.756999969,0,0,0.0,0.0,0.0
2022-01-03 08:00:00+01:00,8.357000351,0,0,0.0,0.0,0.0
2022-01-03 09:00:00+01:00,7.456999779,0,0,0.0,0.0,4.983116606
2022-01-03 10:00:00+01:00,7.55700016,10,9,12.5284214,52.8595314,11.07056769
2022-01-03 11:00:00+01:00,7.756999969,65,46,133.7946625,200.886322,15.30479807
2022-01-03 12:00:00+01:00,8.607000351,113,75,164.4600067,326.8578796,17.32380418
2022-01-03 13:00:00+01:00,9.156999588,176,99,270.9042664,402.0783081,16.92792548
2022-01-03 14:00:00+01:00,8.706999779,141,98,144.3383789,421.4271851,14.15793313
2022-01-03 15:00:00+01:00,8.756999969,127,108,70.06890106,383.5873413,9.278068267
2022-01-03 16:00:00+01:00,8.756999969,56,55,4.858899117,291.1375122,2.678981493
2022-01-03 17:00:00+01:00,8.607000351,17,17,0.0,150.3760376,0.0
2022-01-03 18:00:00+01:00,8.157000542,2,2,0.0,23.35846329,0.0
2022-01-03 19:00:00+01:00,8.107000351,0,0,0.0,0.0,0.0
2022-01-03 20:00:00+01:00,8.107000351,0,0,0.0,0.0,0.0
2022-01-03 21:00:00+01:00,8.456999779,0,0,0.0,0.0,0.0
2022-01-03 22:00:00+01:00,8.357000351,0,0,0.0,0.0,0.0
2022-01-03 23:00:00+01:00,8.256999969,0,0,0.0,0.0,0.0
2022-01-04 00:00:00+01:00,8.256999969,0,0,0.0,0.0,0.0
2022-01-04 01:00:00+01:00,8.256999969,0,0,0.0,0.0,0.0
2022-01-04 02:00:00+01:00,7.456999779,0,0,0.0,0.0,0.0
2022-01-04 03:00:00+01:00,7.55700016,0,0,0.0,0.0,0.0
2022-01-04 04:00:00+01:00,8.107000351,0,0,0.0,0.0,0.0
2022-01-04 05:00:00+01:00,8.706999779,0,0,0.0,0.0,0.0
2022-01-04 06:00:00+01:00,9.456999779,0,0,0.0,0.0,0.0
2022-01-04 07:00:00+01:00,9.406999588,0,0,0.0,0.0,0.0
2022-01-04 08:00:00+01:00,9.256999969,0,0,0.0,0.0,0.0
2022-01-04 09:00:00+01:00,9.506999969,0,0,0.0,0.0,5.019049764
2022-01-04 10:00:00+01:00,9.656999588,1,1,0.0,53.3304863,11.12531928
2022-01-04 11:00:00+01:00,10.05700016,11,11,0.0,202.0204468,15.3804025
2022-01-04 12:00:00+01:00,10.30700016,13,13,0.0,328.4293518,17.42024342
2022-01-04 13:00:00+01:00,10.80700016,23,23,0.0,404.1000061,17.04275413
2022-01-04 14:00:00+01:00,10.30700016,21,21,0.0,423.8809814,14.28692969
2022-01-04 15:00:00+01:00,11.15699959,37,37,0.0,386.4263916,9.416586999
2022-01-04 16:00:00+01:00,10.20699978,15,15,0.0,294.2891235,2.823094664
2022-01-04 17:00:00+01:00,6.956999779,17,17,0.0,153.7454529,0.0
2022-01-04 18:00:00+01:00,6.256999969,1,1,0.0,25.12411118,0.0
2022-01-04 19:00:00+01:00,5.356999874,0,0,0.0,0.0,0.0
2022-01-04 20:00:00+01:00,4.907000065,0,0,0.0,0.0,0.0
2022-01-04 21:00:00+01:00,4.756999969,0,0,0.0,0.0,0.0
2022-01-04 22:00:00+01:00,4.706999779,0,0,0.0,0.0,0.0
2022-01-04 23:00:00+01:00,4.55700016,0,0,0.0,0.0,0.0
2022-01-05 00:00:00+01:00,4.457000256,0,0,0.0,0.0,0.0
2022-01-05 01:00:00+01:00,4.356999874,0,0,0.0,0.0,0.0
2022-01-05 02:00:00+01:00,4.457000256,0,0,0.0,0.0,0.0
2022-01-05 03:00:00+01:00,4.207000256,0,0,0.0,0.0,0.0
2022-01-05 04:00:00+01:00,3.707000017,0,0,0.0,0.0,0.0
2022-01-05 05:00:00+01:00,4.356999874,0,0,0.0,0.0,0.0
2022-01-05 06:00:00+01:00,4.856999874,0,0,0.0,0.0,0.0
2022-01-05 07:00:00+01:00,5.30700016,0,0,0.0,0.0,0.0
2022-01-05 08:00:00+01:00,4.706999779,0,0,0.0,0.0,0.0
2022-01-05 09:00:00+01:00,3.556999922,0,0,0.0,0.0,5.062114444
2022-01-05 10:00:00+01:00,2.806999922,4,4,0.0,53.89529037,11.18742991
2022-01-05 11:00:00+01:00,2.357000113,34,34,0.0,203.3382111,15.46349193
2022-01-05 12:00:00+01:00,2.407000065,108,57,218.4931488,330.1903687,17.5241147
2022-01-05 13:00:00+01:00,2.606999874,244,76,584.8959351,406.3146362,17.16474118
2022-01-05 14:00:00+01:00,1.957000017,258,86,570.442627,426.5284119,14.42261538
2022-01-05 15:00:00+01:00,2.407000065,160,109,185.2429504,389.4571533,9.56121261
2022-01-05 16:00:00+01:00,2.806999922,58,58,0.0,297.6271973,2.972717296
2022-01-05 17:00:00+01:00,2.657000065,23,23,0.0,157.2948914,0.0
2022-01-05 18:00:00+01:00,1.407000065,4,3,16.05447578,26.9818306,0.0
2022-01-05 19:00:00+01:00,1.506999969,0,0,0.0,0.0,0.0
2022-01-05 20:00:00+01:00,1.556999922,0,0,0.0,0.0,0.0
2022-01-05 21:00:00+01:00,1.907000065,0,0,0.0,0.0,0.0
2022-01-05 22:00:00+01:00,2.256999969,0,0,0.0,0.0,0.0
2022-01-05 23:00:00+01:00,2.556999922,0,0,0.0,0.0,0.0
2022-01-06 00:00:00+01:00,2.606999874,0,0,0.0,0.0,0.0
2022-01-06 01:00:00+01:00,2.806999922,0,0,0.0,0.0,0.0
2022-01-06 02:00:00+01:00,2.457000017,0,0,0.0,0.0,0.0
2022-01-06 03:00:00+01:00,2.056999922,0,0,0.0,0.0,0.0
2022-01-06 04:00:00+01:00,2.306999922,0,0,0.0,0.0,0.0
2022-01-06 05:00:00+01:00,2.357000113,0,0,0.0,0.0,0.0
2022-01-06 06:00:00+01:00,1.806999922,0,0,0.0,0.0,0.0
2022-01-06 07:00:00+01:00,1.607000113,0,0,0.0,0.0,0.0
2022-01-06 08:00:00+01:00,1.157000065,0,0,0.0,0.0,0.0
2022-01-06 09:00:00+01:00,1.107000113,0,0,0.0,0.0,5.112324587
2022-01-06 10:00:00+01:00,1.157000065,12,9,37.0378418,54.55208206,11.2568963
2022-01-06 11:00:00+01:00,1.806999922,53,48,34.52905655,204.8374786,15.55404503
2022-01-06 12:00:00+01:00,2.357000113,123,60,268.3161316,332.137146,17.6353782
2022-01-06 13:00:00+01:00,2.907000065,201,83,408.3968506,408.7171021,17.29382837
2022-01-06 14:00:00+01:00,3.056999922,244,79,543.6026001,429.3635864,14.56491465
2022-01-06 15:00:00+01:00,3.356999874,196,92,374.6493225,392.672699,9.711854899
2022-01-06 16:00:00+01:00,3.207000017,149,67,385.1760254,301.1455078,3.127748251
2022-01-06 17:00:00+01:00,2.407000065,69,39,245.1350403,161.0173035,0.0
2022-01-06 18:00:00+01:00,1.357000113,5,4,15.71952534,28.9270134,0.0
2022-01-06 19:00:00+01:00,0.507000029,0,0,0.0,0.0,0.0
2022-01-06 20:00:00+01:00,0.007000029,0,0,0.0,0.0,0.0
2022-01-06 21:00:00+01:00,-0.592999995,0,0,0.0,0.0,0.0
2022-01-06 22:00:00+01:00,-1.142999887,0,0,0.0,0.0,0.0
2022-01-06 23:00:00+01:00,-1.643000126,0,0,0.0,0.0,0.0
2022-01-07 00:00:00+01:00,-1.943000078,0,0,0.0,0.0,0.0
2022-01-07 01:00:00+01:00,-2.493000031,0,0,0.0,0.0,0.0
2022-01-07 02:00:00+01:00,-1.993000031,0,0,0.0,0.0,0.0
2022-01-07 03:00:00+01:00,-1.743000031,0,0,0.0,0.0,0.0
2022-01-07 04:00:00+01:00,-1.792999983,0,0,0.0,0.0,0.0
2022-01-07 05:00:00+01:00,-2.493000031,0,0,0.0,0.0,0.0
2022-01-07 06:00:00+01:00,-2.143000126,0,0,0.0,0.0,0.0
2022-01-07 07:00:00+01:00,-2.443000078,0,0,0.0,0.0,0.0
2022-01-07 08:00:00+01:00,-2.292999983,0,0,0.0,0.0,0.0
2022-01-07 09:00:00+01:00,-2.743000031,0,0,0.0,0.0,5.169687453
2022-01-07 10:00:00+01:00,-1.893000126,13,12,12.26718426,55.30144119,11.33370909
2022-01-07 11:00:00+01:00,-0.693000019,62,61,6.849525452,206.51474,15.6520352
2022-01-07 12:00:00+01:00,0.757000029,128,112,67.70783234,334.2658691,17.75398977
2022-01-07 13:00:00+01:00,2.006999969,180,138,144.4434357,411.3029175,17.42995411
2022-01-07 14:00:00+01:00,2.256999969,149,112,121.0444412,432.3809509,14.71374964
2022-01-07 15:00:00+01:00,1.806999922,81,80,3.57141757,396.0667725,9.868422409
2022-01-07 16:00:00+01:00,1.457000017,58,58,0.0,304.8355103,3.288086144
2022-01-07 17:00:00+01:00,1.006999969,20,20,0.0,164.9042511,0.0
2022-01-07 18:00:00+01:00,0.507000029,1,1,0.0,30.95659447,0.0
2022-01-07 19:00:00+01:00,0.107000023,0,0,0.0,0.0,0.0
2022-01-07 20:00:00+01:00,0.607000053,0,0,0.0,0.0,0.0
2022-01-07 21:00:00+01:00,1.307000041,0,0,0.0,0.0,0.0
2022-01-07 22:00:00+01:00,1.556999922,0,0,0.0,0.0,0.0
2022-01-07 23:00:00+01:00,1.556999922,0,0,0.0,0.0,0.0
2022-01-08 00:00:00+01:00,1.457000017,0,0,0.0,0.0,0.0
2022-01-08 01:00:00+01:00,1.756999969,0,0,0.0,0.0,0.0
2022-01-08 02:00:00+01:00,1.607000113,0,0,0.0,0.0,0.0
2022-01-08 03:00:00+01:00,1.057000041,0,0,0.0,0.0,0.0
2022-01-08 04:00:00+01:00,1.556999922,0,0,0.0,0.0,0.0
2022-01-08 05:00:00+01:00,0.207000017,0,0,0.0,0.0,0.0
2022-01-08 06:00:00+01:00,0.107000023,0,0,0.0,0.0,0.0
2022-01-08 07:00:00+01:00,0.507000029,0,0,0.0,0.0,0.0
2022-01-08 08:00:00+01:00,0.457000017,0,0,0.0,0.0,0.0
2022-01-08 09:00:00+01:00,0.757000029,0,0,0.0,0.0,5.234202882
2022-01-08 10:00:00+01:00,0.907000065,2,2,0.0,56.14023209,11.41785213
2022-01-08 11:00:00+01:00,0.856999993,21,21,0.0,208.36763,15.75742994
2022-01-08 12:00:00+01:00,1.256999969,53,53,0.0,336.5728149,17.87990035
2022-01-08 13:00:00+01:00,2.256999969,135,89,157.1377258,414.0667419,17.573053
2022-01-08 14:00:00+01:00,1.407000065,230,98,428.6511536,435.5741882,14.86903983
2022-01-08 15:00:00+01:00,1.607000113,159,80,279.6133728,399.6322327,10.03082211
2022-01-08 16:00:00+01:00,1.357000113,140,80,274.9268799,308.6914673,3.453629095
2022-01-08 17:00:00+01:00,1.107000113,54,39,119.6875076,168.9485474,0.0
2022-01-08 18:00:00+01:00,-0.693000019,6,5,15.05063343,33.06723404,0.0
2022-01-08 19:00:00+01:00,-2.493000031,0,0,0.0,0.0,0.0
2022-01-08 20:00:00+01:00,-1.893000126,0,0,0.0,0.0,0.0
2022-01-08 21:00:00+01:00,-0.943000019,0,0,0.0,0.0,0.0
2022-01-08 22:00:00+01:00,-0.742999971,0,0,0.0,0.0,0.0
2022-01-08 23:00:00+01:00,-0.442999959,0,0,0.0,0.0,0.0
2022-01-09 00:00:00+01:00,0.357000023,0,0,0.0,0.0,0.0
2022-01-09 01:00:00+01:00,0.856999993,0,0,0.0,0.0,0.0
2022-01-09 02:00:00+01:00,0.807000041,0,0,0.0,0.0,0.0
2022-01-09 03:00:00+01:00,1.107000113,0,0,0.0,0.0,0.0
2022-01-09 04:00:00+01:00,1.307000041,0,0,0.0,0.0,0.0
2022-01-09 05:00:00+01:00,1.357000113,0,0,0.0,0.0,0.0
2022-01-09 06:00:00+01:00,1.407000065,0,0,0.0,0.0,0.0
2022-01-09 07:00:00+01:00,1.806999922,0,0,0.0,0.0,0.0
2022-01-09 08:00:00+01:00,2.907000065,0,0,0.0,0.0,0.0
2022-01-09 09:00:00+01:00,3.606999874,0,0,0.0,0.0,5.305863369
2022-01-09 10:00:00+01:00,2.907000065,3,3,0.0,57.06853867,11.50930261
2022-01-09 11:00:00+01:00,2.357000113,16,16,0.0,210.3929596,15.87019088
2022-01-09 12:00:00+01:00,2.306999922,23,23,0.0,339.0538635,18.01305607
2022-01-09 13:00:00+01:00,2.707000017,45,45,0.0,417.0041504,17.72305593
2022-01-09 14:00:00+01:00,3.106999874,84,83,3.222313404,438.9373779,15.03070205
2022-01-09 15:00:00+01:00,3.056999922,73,73,0.0,403.3626404,10.19895945
2022-01-09 16:00:00+01:00,3.256999969,84,81,13.56920147,312.7053528,3.624274779
2022-01-09 17:00:00+01:00,2.856999874,58,50,63.04582977,173.1432495,0.0
2022-01-09 18:00:00+01:00,1.707000017,6,6,0.0,35.25416946,0.0
2022-01-09 19:00:00+01:00,1.207000017,0,0,0.0,0.0,0.0
2022-01-09 20:00:00+01:00,0.357000023,0,0,0.0,0.0,0.0
2022-01-09 21:00:00+01:00,-0.092999995,0,0,0.0,0.0,0.0
2022-01-09 22:00:00+01:00,-0.842999995,0,0,0.0,0.0,0.0
2022-01-09 23:00:00+01:00,-0.642999947,0,0,0.0,0.0,0.0
2022-01-10 00:00:00+01:00,-0.042999983,0,0,0.0,0.0,0.0
2022-01-10 01:00:00+01:00,-0.242999971,0,0,0.0,0.0,0.0
2022-01-10 02:00:00+01:00,-1.193000078,0,0,0.0,0.0,0.0
2022-01-10 03:00:00+01:00,-0.992999971,0,0,0.0,0.0,0.0
2022-01-10 04:00:00+01:00,-0.292999983,0,0,0.0,0.0,0.0
2022-01-10 05:00:00+01:00,-0.142999947,0,0,0.0,0.0,0.0
2022-01-10 06:00:00+01:00,-0.742999971,0,0,0.0,0.0,0.0
2022-01-10 07:00:00+01:00,-0.742999971,0,0,0.0,0.0,0.0
2022-01-10 08:00:00+01:00,-0.092999995,0,0,0.0,0.0,0.0
2022-01-10 09:00:00+01:00,-0.742999971,0,0,0.0,0.0,5.384654667
2022-01-10 10:00:00+01:00,0.357000023,13,10,35.94734573,58.08449936,11.60803161
2022-01-10 11:00:00+01:00,1.407000065,58,55,19.95855331,212.5885773,15.99027444
2022-01-10 12:00:00+01:00,2.056999922,97,93,16.55597115,341.7054443,18.15339875
2022-01-10 13:00:00+01:00,2.506999969,129,107,74.06363678,420.1099854,17.87989049
2022-01-10 14:00:00+01:00,3.806999922,125,109,51.14282227,442.4655457,15.19865093
2022-01-10 15:00:00+01:00,4.05700016,181,104,267.4058533,407.2516479,10.37273867
2022-01-10 16:00:00+01:00,3.856999874,133,76,254.4109192,316.8698425,3.799920652
2022-01-10 17:00:00+01:00,2.806999922,62,31,241.2158813,177.480011,0.0
2022-01-10 18:00:00+01:00,2.556999922,3,3,0.0,37.51358795,0.0
2022-01-10 19:00:00+01:00,2.856999874,0,0,0.0,0.0,0.0
2022-01-10 20:00:00+01:00,2.957000017,0,0,0.0,0.0,0.0
2022-01-10 21:00:00+01:00,2.907000065,0,0,0.0,0.0,0.0
2022-01-10 22:00:00+01:00,1.657000065,0,0,0.0,0.0,0.0
2022-01-10 23:00:00+01:00,0.157000035,0,0,0.0,0.0,0.0
2022-01-11 00:00:00+01:00,0.907000065,0,0,0.0,0.0,0.0
2022-01-11 01:00:00+01:00,0.807000041,0,0,0.0,0.0,0.0
2022-01-11 02:00:00+01:00,-0.192999959,0,0,0.0,0.0,0.0
2022-01-11 03:00:00+01:00,0.307000041,0,0,0.0,0.0,0.0
2022-01-11 04:00:00+01:00,1.457000017,0,0,0.0,0.0,0.0
2022-01-11 05:00:00+01:00,1.657000065,0,0,0.0,0.0,0.0
2022-01-11 06:00:00+01:00,1.857000113,0,0,0.0,0.0,0.0
2022-01-11 07:00:00+01:00,1.957000017,0,0,0.0,0.0,0.0
2022-01-11 08:00:00+01:00,1.657000065,0,0,0.0,0.0,0.0
2022-01-11 09:00:00+01:00,1.407000065,0,0,0.0,0.0,5.470556568
2022-01-11 10:00:00+01:00,1.957000017,7,7,0.0,59.18737793,11.71400487
2022-01-11 11:00:00+01:00,2.556999922,31,31,0.0,214.951004,16.11763243
2022-01-11 12:00:00+01:00,3.256999969,73,63,41.0484848,344.5238037,18.30086654
2022-01-11 13:00:00+01:00,3.756999969,147,102,150.313385,423.3796082,18.04348153
2022-01-11 14:00:00+01:00,4.05700016,157,121,114.1125641,446.151886,15.37279921
2022-01-11 15:00:00+01:00,4.256999969,129,98,106.5916672,411.29245,10.55206306
2022-01-11 16:00:00+01:00,4.106999874,63,59,17.61264801,321.1783752,3.980464104
2022-01-11 17:00:00+01:00,3.707000017,31,31,0.0,181.951355,0.0
2022-01-11 18:00:00+01:00,2.756999969,4,4,0.0,39.84277344,0.0
2022-01-11 19:00:00+01:00,2.407000065,0,0,0.0,0.0,0.0
2022-01-11 20:00:00+01:00,1.756999969,0,0,0.0,0.0,0.0
2022-01-11 21:00:00+01:00,1.207000017,0,0,0.0,0.0,0.0
2022-01-11 22:00:00+01:00,0.707000017,0,0,0.0,0.0,0.0
2022-01-11 23:00:00+01:00,0.457000017,0,0,0.0,0.0,0.0
2022-01-12 00:00:00+01:00,0.307000041,0,0,0.0,0.0,0.0
2022-01-12 01:00:00+01:00,0.107000023,0,0,0.0,0.0,0.0
2022-01-12 02:00:00+01:00,-1.842999935,0,0,0.0,0.0,0.0
2022-01-12 03:00:00+01:00,-2.042999983,0,0,0.0,0.0,0.0
2022-01-12 04:00:00+01:00,-2.743000031,0,0,0.0,0.0,0.0
2022-01-12 05:00:00+01:00,-3.092999935,0,0,0.0,0.0,0.0
2022-01-12 06:00:00+01:00,-3.193000078,0,0,0.0,0.0,0.0
2022-01-12 07:00:00+01:00,-3.042999983,0,0,0.0,0.0,0.0
2022-01-12 08:00:00+01:00,-3.092999935,0,0,0.0,0.0,0.0
2022-01-12 09:00:00+01:00,-3.092999935,0,0,0.0,0.0,5.56354359
2022-01-12 10:00:00+01:00,-2.292999983,14,11,35.27277756,60.376091,11.82718345
2022-01-12 11:00:00+01:00,-1.092999935,67,58,58.52074432,217.4783936,16.25221268
2022-01-12 12:00:00+01:00,0.107000023,143,88,223.812439,347.5044556,18.45539432
2022-01-12 13:00:00+01:00,1.256999969,263,75,622.8814087,426.8082886,18.21375139
2022-01-12 14:00:00+01:00,0.607000053,225,121,326.8196716,449.9911194,15.55305796
2022-01-12 15:00:00+01:00,1.357000113,188,116,245.0537109,415.4784241,10.73683504
2022-01-12 16:00:00+01:00,1.556999922,100,87,56.45523453,325.6228333,4.165802472
2022-01-12 17:00:00+01:00,1.506999969,50,47,22.73973656,186.5497284,0.0
2022-01-12 18:00:00+01:00,0.657000065,8,7,13.76161003,42.23634338,0.0
2022-01-12 19:00:00+01:00,0.557000041,0,0,0.0,0.0,0.0
2022-01-12 20:00:00+01:00,0.807000041,0,0,0.0,0.0,0.0
2022-01-12 21:00:00+01:00,0.907000065,0,0,0.0,0.0,0.0
2022-01-12 22:00:00+01:00,0.856999993,0,0,0.0,0.0,0.0
2022-01-12 23:00:00+01:00,0.856999993,0,0,0.0,0.0,0.0
2022-01-13 00:00:00+01:00,0.807000041,0,0,0.0,0.0,0.0
2022-01-13 01:00:00+01:00,0.707000017,0,0,0.0,0.0,0.0
2022-01-13 02:00:00+01:00,-0.442999959,0,0,0.0,0.0,0.0
2022-01-13 03:00:00+01:00,-0.392999947,0,0,0.0,0.0,0.0
2022-01-13 04:00:00+01:00,-0.242999971,0,0,0.0,0.0,0.0
2022-01-13 05:00:00+01:00,-0.192999959,0,0,0.0,0.0,0.0
2022-01-13 06:00:00+01:00,-0.242999971,0,0,0.0,0.0,0.0
2022-01-13 07:00:00+01:00,-0.292999983,0,0,0.0,0.0,0.0
2022-01-13 08:00:00+01:00,-0.292999983,0,0,0.0,0.0,0.0
2022-01-13 09:00:00+01:00,-0.442999959,0,0,0.0,0.0,5.663585534
2022-01-13 10:00:00+01:00,-0.242999971,12,9,34.90872955,61.64957809,11.94752416
2022-01-13 11:00:00+01:00,0.507000029,89,45,282.5820618,220.1673431,16.39395941
2022-01-13 12:00:00+01:00,1.506999969,179,80,399.2189941,350.6445313,18.61691409
2022-01-13 13:00:00+01:00,2.506999969,224,103,397.5245056,430.3906555,18.39062023
2022-01-13 14:00:00+01:00,1.657000065,241,101,436.046936,453.9776306,15.73933673
2022-01-13 15:00:00+01:00,2.407000065,194,122,242.5075226,419.8027039,10.92695621
2022-01-13 16:00:00+01:00,2.756999969,157,86,304.0332947,330.1972351,4.355832998
2022-01-13 17:00:00+01:00,2.157000065,80,48,236.5605164,191.2679291,0.0
2022-01-13 18:00:00+01:00,1.057000041,10,8,26.87880325,44.69195175,0.0
2022-01-13 19:00:00+01:00,-0.392999947,0,0,0.0,0.0,0.0
2022-01-13 20:00:00+01:00,-0.342999995,0,0,0.0,0.0,0.0
2022-01-13 21:00:00+01:00,-0.792999923,0,0,0.0,0.0,0.0
2022-01-13 22:00:00+01:00,-1.092999935,0,0,0.0,0.0,0.0
2022-01-13 23:00:00+01:00,-1.542999983,0,0,0.0,0.0,0.0
2022-01-14 00:00:00+01:00,-1.743000031,0,0,0.0,0.0,0.0
2022-01-14 01:00:00+01:00,-1.993000031,0,0,0.0,0.0,0.0
2022-01-14 02:00:00+01:00,-2.693000078,0,0,0.0,0.0,0.0
2022-01-14 03:00:00+01:00,-2.643000126,0,0,0.0,0.0,0.0
2022-01-14 04:00:00+01:00,-2.643000126,0,0,0.0,0.0,0.0
2022-01-14 05:00:00+01:00,-2.743000031,0,0,0.0,0.0,0.0
2022-01-14 06:00:00+01:00,-2.743000031,0,0,0.0,0.0,0.0
2022-01-14 07:00:00+01:00,-2.792999983,0,0,0.0,0.0,0.0
2022-01-14 08:00:00+01:00,-2.743000031,0,0,0.0,0.0,0.0
2022-01-14 09:00:00+01:00,-2.643000126,0,0,0.0,0.0,5.770647961
2022-01-14 10:00:00+01:00,-1.842999935,21,11,115.0967026,63.00650406,12.07498009
2022-01-14 11:00:00+01:00,0.157000035,108,46,393.0598755,223.0153809,16.54281365
2022-01-14 12:00:00+01:00,1.857000113,211,57,615.1644287,353.9398804,18.78535521
2022-01-14 13:00:00+01:00,3.407000065,275,62,693.6903076,434.1222839,18.5740062
2022-01-14 14:00:00+01:00,3.506999969,299,59,740.6990967,458.1055908,15.93154368
2022-01-14 15:00:00+01:00,4.05700016,270,59,703.145752,424.2592773,11.12232744
2022-01-14 16:00:00+01:00,3.756999969,204,49,654.3627319,334.8925781,4.55045286
2022-01-14 17:00:00+01:00,0.907000065,104,34,504.6803284,196.0975342,0.0
2022-01-14 18:00:00+01:00,-1.042999983,13,6,91.93811798,47.2048111,0.0
2022-01-14 19:00:00+01:00,-1.592999935,0,0,0.0,0.0,0.0
2022-01-14 20:00:00+01:00,-1.943000078,0,0,0.0,0.0,0.0
2022-01-14 21:00:00+01:00,0.207000017,0,0,0.0,0.0,0.0
2022-01-14 22:00:00+01:00,-0.892999947,0,0,0.0,0.0,0.0
2022-01-14 23:00:00+01:00,-0.292999983,0,0,0.0,0.0,0.0
2022-01-15 00:00:00+01:00,0.057000041,0,0,0.0,0.0,0.0
2022-01-15 01:00:00+01:00,-0.142999947,0,0,0.0,0.0,0.0
2022-01-15 02:00:00+01:00,0.407000035,0,0,0.0,0.0,0.0
