date,temperature_2m,relative_humidity_2m,surface_pressure,shortwave_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,sun_elevation_angle
2021-12-31 23:00:00+00:00,9.057,94.09372,993.3634,0.0,0.0,0.0,0.0,0.0
2022-01-01 00:00:00+00:00,10.457,93.21295,993.61566,0.0,0.0,0.0,0.0,0.0
2022-01-01 01:00:00+00:00,10.457,93.52669,994.00323,0.0,0.0,0.0,0.0,0.0
2022-01-01 02:00:00+00:00,10.457,93.21295,994.19696,0.0,0.0,0.0,0.0,0.0
2022-01-01 03:00:00+00:00,9.707,95.08096,994.6952,0.0,0.0,0.0,0.0,0.0
2022-01-01 04:00:00+00:00,9.907,94.45005,994.62067,0.0,0.0,0.0,0.0,0.0
2022-01-01 05:00:00+00:00,9.857,94.44791,994.518,0.0,0.0,0.0,0.0,0.0
2022-01-01 06:00:00+00:00,9.507,95.07336,995.0605,0.0,0.0,0.0,0.0,0.0
2022-01-01 07:00:00+00:00,8.957,96.35012,995.48334,0.0,0.0,0.0,0.0,4.932564629196264
2022-01-01 08:00:00+00:00,8.607,96.01335,995.83203,8.0,6.0,25.200207,52.211445,10.983132734577069
2022-01-01 09:00:00+00:00,9.157,94.41787,995.9904,61.0,45.0,113.62725,199.18602,15.176110703202312
2022-01-01 10:00:00+00:00,9.757,92.54866,996.44476,95.0,71.0,104.69025,324.28497,17.15336610671973
2022-01-01 11:00:00+00:00,10.157,91.63922,996.4891,79.0,79.0,0.0,398.60126,16.7199653855443
2022-01-01 12:00:00+00:00,11.557,82.93653,996.2559,97.0,90.0,23.741438,417.07465,13.920302484614169
2022-01-01 13:00:00+00:00,11.657,78.57425,995.7825,177.0,82.0,355.09207,378.44766,9.019709078441906
2022-01-01 14:00:00+00:00,11.557,80.44856,995.5777,113.0,64.0,242.90582,285.3526,2.4076889252494027
2022-01-01 15:00:00+00:00,9.557,90.98158,995.25995,49.0,31.0,154.914,144.12967,0.0
2022-01-01 16:00:00+00:00,8.807,92.810074,994.8856,3.0,3.0,0.0,20.077528,0.0
2022-01-01 17:00:00+00:00,7.657,94.3527,994.2724,0.0,0.0,0.0,0.0,0.0
2022-01-01 18:00:00+00:00,7.257,94.01091,994.0336,0.0,0.0,0.0,0.0,0.0
2022-01-01 19:00:00+00:00,7.007,93.999275,994.00507,0.0,0.0,0.0,0.0,0.0
2022-01-01 20:00:00+00:00,6.507,95.28614,993.6581,0.0,0.0,0.0,0.0,0.0
2022-01-01 21:00:00+00:00,6.307,95.609314,993.3447,0.0,0.0,0.0,0.0,0.0
2022-01-01 22:00:00+00:00,6.257,95.27689,992.85474,0.0,0.0,0.0,0.0,0.0
2022-01-01 23:00:00+00:00,5.907,94.93333,992.62146,0.0,0.0,0.0,0.0,0.0
2022-01-02 00:00:00+00:00,5.507,95.581604,992.28516,0.0,0.0,0.0,0.0,0.0
2022-01-02 01:00:00+00:00,5.307,95.90879,991.5846,0.0,0.0,0.0,0.0,0.0
2022-01-02 02:00:00+00:00,5.507,95.581604,991.22,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:00:00+00:00,5.207,95.90556,990.5079,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:00:00+00:00,4.957,95.89746,990.09204,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:00:00+00:00,4.607,95.2152,989.2776,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:00:00+00:00,4.707,94.221176,989.1919,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:00:00+00:00,4.657,93.55859,988.70215,0.0,0.0,0.0,0.0,4.954295799543544
2022-01-02 08:00:00+00:00,5.057,91.950745,988.167,9.0,9.0,0.0,52.485012,11.023173706003092
2022-01-02 09:00:00+00:00,6.057,89.16625,987.98987,48.0,47.0,7.075054,199.94054,15.23669593202861
2022-01-02 10:00:00+00:00,6.757,86.46897,987.5848,69.0,69.0,0.0,325.47842,17.234833583095508
2022-01-02 11:00:00+00:00,7.957,85.3993,986.94434,117.0,109.0,28.274084,400.25122,16.820311120535806
2022-01-02 12:00:00+00:00,8.607,86.05985,986.6293,151.0,124.0,91.11871,419.1676,14.035699713942378
2022-01-02 13:00:00+00:00,8.557,85.169754,985.46124,46.0,46.0,0.0,380.9402,9.145745923662759
2022-01-02 14:00:00+00:00,10.057,76.99519,984.8517,46.0,42.0,19.635279,288.17413,2.5404790712227765
2022-01-02 15:00:00+00:00,10.007,70.84276,984.94293,55.0,30.0,213.12225,147.18854,0.0
2022-01-02 16:00:00+00:00,9.807,71.299194,985.1147,3.0,2.0,17.041351,21.6856,0.0
2022-01-02 17:00:00+00:00,9.257,76.60015,985.3448,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:00:00+00:00,8.957,81.48069,985.11786,0.0,0.0,0.0,0.0,0.0
2022-01-02 19:00:00+00:00,8.907,82.89266,985.4032,0.0,0.0,0.0,0.0,0.0
2022-01-02 20:00:00+00:00,9.257,81.5206,985.15106,0.0,0.0,0.0,0.0,0.0
2022-01-02 21:00:00+00:00,9.957,78.58746,985.13116,0.0,0.0,0.0,0.0,0.0
2022-01-02 22:00:00+00:00,9.757,79.37349,984.8188,0.0,0.0,0.0,0.0,0.0
2022-01-02 23:00:00+00:00,9.907,78.04038,984.3509,0.0,0.0,0.0,0.0,0.0
2022-01-03 00:00:00+00:00,10.657,74.74276,983.27,0.0,0.0,0.0,0.0,0.0
2022-01-03 01:00:00+00:00,10.207,80.260475,982.9304,0.0,0.0,0.0,0.0,0.0
2022-01-03 02:00:00+00:00,9.507,84.11295,983.6286,0.0,0.0,0.0,0.0,0.0
2022-01-03 03:00:00+00:00,8.657,90.60944,983.9225,0.0,0.0,0.0,0.0,0.0
2022-01-03 04:00:00+00:00,8.157001,88.419624,984.35126,0.0,0.0,0.0,0.0,0.0
2022-01-03 05:00:00+00:00,7.757,89.30497,984.40344,0.0,0.0,0.0,0.0,0.0
2022-01-03 06:00:00+00:00,8.357,89.046936,984.5671,0.0,0.0,0.0,0.0,0.0
2022-01-03 07:00:00+00:00,7.457,93.0549,984.7577,0.0,0.0,0.0,0.0,4.983116605708716
2022-01-03 08:00:00+00:00,7.557,90.8435,985.0594,10.0,9.0,12.528421,52.85953,11.070567688097839
2022-01-03 09:00:00+00:00,7.757,93.07095,985.0815,65.0,46.0,133.79466,200.88632,15.304798073647504
2022-01-03 10:00:00+00:00,8.607,86.95259,984.9825,113.0,75.0,164.46,326.85788,17.323804183104485
2022-01-03 11:00:00+00:00,9.157,85.82173,984.55896,176.0,99.0,270.90427,402.0783,16.927925481469387
2022-01-03 12:00:00+00:00,8.707,86.07015,984.2183,141.0,98.0,144.33838,421.4272,14.157933127164256
2022-01-03 13:00:00+00:00,8.757,84.60689,983.4489,127.0,108.0,70.0689,383.58734,9.278068267401977
2022-01-03 14:00:00+00:00,8.757,84.60689,982.7708,56.0,55.0,4.858899,291.1375,2.6789814925866438
2022-01-03 15:00:00+00:00,8.607,80.87148,982.1733,17.0,17.0,0.0,150.37604,0.0
2022-01-03 16:00:00+00:00,8.157001,84.24675,981.73584,2.0,2.0,0.0,23.358463,0.0
2022-01-03 17:00:00+00:00,8.107,85.1205,981.246,0.0,0.0,0.0,0.0,0.0
2022-01-03 18:00:00+00:00,8.107,88.41528,980.1805,0.0,0.0,0.0,0.0,0.0
2022-01-03 19:00:00+00:00,8.457,84.865456,979.8316,0.0,0.0,0.0,0.0,0.0
2022-01-03 20:00:00+00:00,8.357,85.442375,978.94867,0.0,0.0,0.0,0.0,0.0
2022-01-03 21:00:00+00:00,8.257,89.038704,978.5505,0.0,0.0,0.0,0.0,0.0
2022-01-03 22:00:00+00:00,8.257,90.58092,978.163,0.0,0.0,0.0,0.0,0.0
2022-01-03 23:00:00+00:00,8.257,90.89218,977.29126,0.0,0.0,0.0,0.0,0.0
2022-01-04 00:00:00+00:00,7.457,93.69744,975.7499,0.0,0.0,0.0,0.0,0.0
2022-01-04 01:00:00+00:00,7.557,94.34832,974.30804,0.0,0.0,0.0,0.0,0.0
2022-01-04 02:00:00+00:00,8.107,93.40883,973.2062,0.0,0.0,0.0,0.0,0.0
2022-01-04 03:00:00+00:00,8.707,92.48863,971.8187,0.0,0.0,0.0,0.0,0.0
2022-01-04 04:00:00+00:00,9.457,90.35851,970.738,0.0,0.0,0.0,0.0,0.0
2022-01-04 05:00:00+00:00,9.407,90.97132,970.15125,0.0,0.0,0.0,0.0,0.0
2022-01-04 06:00:00+00:00,9.257,91.581894,968.7787,0.0,0.0,0.0,0.0,0.0
2022-01-04 07:00:00+00:00,9.507,90.362144,967.83704,0.0,0.0,0.0,0.0,5.019049764083917
2022-01-04 08:00:00+00:00,9.657,90.066765,967.272,1.0,1.0,0.0,53.330486,11.125319280391551
2022-01-04 09:00:00+00:00,10.057,90.09662,966.5401,11.0,11.0,0.0,202.02045,15.380402504493077
2022-01-04 10:00:00+00:00,10.307,90.42008,965.59796,13.0,13.0,0.0,328.42935,17.42024342165439
2022-01-04 11:00:00+00:00,10.807,89.54736,964.6827,23.0,23.0,0.0,404.1,17.04275413058336
2022-01-04 12:00:00+00:00,10.307,94.46711,963.4665,21.0,21.0,0.0,423.88098,14.28692969037354
2022-01-04 13:00:00+00:00,11.157,90.78502,962.5883,37.0,37.0,0.0,386.4264,9.416586998719794
2022-01-04 14:00:00+00:00,10.207,94.14573,963.55273,15.0,15.0,0.0,294.28912,2.8230946637099805
2022-01-04 15:00:00+00:00,6.957,93.02802,965.81525,17.0,17.0,0.0,153.74545,0.0
2022-01-04 16:00:00+00:00,6.257,93.31382,966.9003,1.0,1.0,0.0,25.124111,0.0
2022-01-04 17:00:00+00:00,5.357,93.92163,967.9624,0.0,0.0,0.0,0.0,0.0
2022-01-04 18:00:00+00:00,4.907,94.561295,968.6871,0.0,0.0,0.0,0.0,0.0
2022-01-04 19:00:00+00:00,4.757,93.563644,968.7671,0.0,0.0,0.0,0.0,0.0
2022-01-04 20:00:00+00:00,4.707,93.89064,968.8581,0.0,0.0,0.0,0.0,0.0
2022-01-04 21:00:00+00:00,4.557,93.883446,969.22864,0.0,0.0,0.0,0.0,0.0
2022-01-04 22:00:00+00:00,4.4570003,93.878654,969.6047,0.0,0.0,0.0,0.0,0.0
2022-01-04 23:00:00+00:00,4.357,93.87385,969.6905,0.0,0.0,0.0,0.0,0.0
2022-01-05 00:00:00+00:00,4.4570003,94.542015,969.31415,0.0,0.0,0.0,0.0,0.0
2022-01-05 01:00:00+00:00,4.2070003,94.531265,969.2861,0.0,0.0,0.0,0.0,0.0
2022-01-05 02:00:00+00:00,3.707,96.19601,969.0362,0.0,0.0,0.0,0.0,0.0
2022-01-05 03:00:00+00:00,4.357,93.543465,968.81903,0.0,0.0,0.0,0.0,0.0
2022-01-05 04:00:00+00:00,4.857,90.65208,968.48755,0.0,0.0,0.0,0.0,0.0
2022-01-05 05:00:00+00:00,5.307,89.10423,968.15063,0.0,0.0,0.0,0.0,0.0
2022-01-05 06:00:00+00:00,4.707,90.96166,968.95496,0.0,0.0,0.0,0.0,0.0
2022-01-05 07:00:00+00:00,3.557,92.51186,970.5684,0.0,0.0,0.0,0.0,5.062114444235476
2022-01-05 08:00:00+00:00,2.807,89.21343,972.516,4.0,4.0,0.0,53.89529,11.187429911941209
2022-01-05 09:00:00+00:00,2.357,89.49779,973.52966,34.0,34.0,0.0,203.33821,15.463491928014065
2022-01-05 10:00:00+00:00,2.407,85.70803,974.2128,108.0,57.0,218.49315,330.19037,17.5241147010331
2022-01-05 11:00:00+00:00,2.6069999,76.31267,974.71985,244.0,76.0,584.89594,406.31464,17.16474118319819
2022-01-05 12:00:00+00:00,1.957,68.95617,976.3875,258.0,86.0,570.4426,426.5284,14.422615384867285
2022-01-05 13:00:00+00:00,2.407,64.57702,976.14886,160.0,109.0,185.24295,389.45715,9.561212610381602
2022-01-05 14:00:00+00:00,2.807,64.67005,976.58185,58.0,58.0,0.0,297.6272,2.972717295921697
2022-01-05 15:00:00+00:00,2.657,65.1187,976.75824,23.0,23.0,0.0,157.29489,0.0
2022-01-05 16:00:00+00:00,1.4070001,71.7229,977.58234,4.0,3.0,16.054476,26.98183,0.0
2022-01-05 17:00:00+00:00,1.507,68.34805,977.6905,0.0,0.0,0.0,0.0,0.0
2022-01-05 18:00:00+00:00,1.5569999,68.61469,977.88995,0.0,0.0,0.0,0.0,0.0
2022-01-05 19:00:00+00:00,1.9070001,70.23973,978.31757,0.0,0.0,0.0,0.0,0.0
2022-01-05 20:00:00+00:00,2.257,72.42264,978.4548,0.0,0.0,0.0,0.0,0.0
2022-01-05 21:00:00+00:00,2.557,75.47005,978.5862,0.0,0.0,0.0,0.0,0.0
2022-01-05 22:00:00+00:00,2.6069999,79.4407,978.88245,0.0,0.0,0.0,0.0,0.0
2022-01-05 23:00:00+00:00,2.807,82.11054,979.2924,0.0,0.0,0.0,0.0,0.0
2022-01-06 00:00:00+00:00,2.457,81.46947,980.3172,0.0,0.0,0.0,0.0,0.0
2022-01-06 01:00:00+00:00,2.057,87.553444,980.4647,0.0,0.0,0.0,0.0,0.0
2022-01-06 02:00:00+00:00,2.307,86.31987,980.9775,0.0,0.0,0.0,0.0,0.0
2022-01-06 03:00:00+00:00,2.357,87.26624,981.27374,0.0,0.0,0.0,0.0,0.0
2022-01-06 04:00:00+00:00,1.8069999,86.26776,981.50037,0.0,0.0,0.0,0.0,0.0
2022-01-06 05:00:00+00:00,1.6070001,89.11301,982.4451,0.0,0.0,0.0,0.0,0.0
2022-01-06 06:00:00+00:00,1.1570001,91.70203,983.167,0.0,0.0,0.0,0.0,0.0
2022-01-06 07:00:00+00:00,1.1070001,91.366554,983.9354,0.0,0.0,0.0,0.0,5.112324587326796
2022-01-06 08:00:00+00:00,1.1570001,91.36994,984.81244,12.0,9.0,37.03784,54.552082,11.25689630205268
2022-01-06 09:00:00+00:00,1.8069999,88.16661,985.66254,53.0,48.0,34.529057,204.83748,15.554045027274483
2022-01-06 10:00:00+00:00,2.357,83.25245,986.11383,123.0,60.0,268.31613,332.13715,17.635378202514076
2022-01-06 11:00:00+00:00,2.907,75.25528,986.5644,201.0,83.0,408.39685,408.7171,17.2938283714511
2022-01-06 12:00:00+00:00,3.057,75.83333,987.1627,244.0,79.0,543.6026,429.3636,14.564914650323303
2022-01-06 13:00:00+00:00,3.3569999,71.576904,987.294,196.0,92.0,374.64932,392.6727,9.711854899300178
2022-01-06 14:00:00+00:00,3.207,69.47432,987.5674,149.0,67.0,385.17603,301.1455,3.1277482506718
2022-01-06 15:00:00+00:00,2.407,75.72127,988.2491,69.0,39.0,245.13504,161.0173,0.0
2022-01-06 16:00:00+00:00,1.3570001,81.61708,988.7073,5.0,4.0,15.719525,28.927013,0.0
2022-01-06 17:00:00+00:00,0.507,85.18657,988.99475,0.0,0.0,0.0,0.0,0.0
2022-01-06 18:00:00+00:00,0.007000029,87.35577,989.129,0.0,0.0,0.0,0.0,0.0
2022-01-06 19:00:00+00:00,-0.593,89.58416,988.9612,0.0,0.0,0.0,0.0,0.0
2022-01-06 20:00:00+00:00,-1.1429999,91.21209,989.186,0.0,0.0,0.0,0.0,0.0
2022-01-06 21:00:00+00:00,-1.6430001,92.19811,989.2229,0.0,0.0,0.0,0.0,0.0
2022-01-06 22:00:00+00:00,-1.9430001,91.83722,989.2838,0.0,0.0,0.0,0.0,0.0
2022-01-06 23:00:00+00:00,-2.493,92.14499,989.2174,0.0,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,-1.993,95.30865,989.2775,0.0,0.0,0.0,0.0,0.0
2022-01-07 01:00:00+00:00,-1.743,95.318146,989.0173,0.0,0.0,0.0,0.0,0.0
2022-01-07 02:00:00+00:00,-1.793,95.669495,988.6243,0.0,0.0,0.0,0.0,0.0
2022-01-07 03:00:00+00:00,-2.493,96.00118,988.05646,0.0,0.0,0.0,0.0,0.0
2022-01-07 04:00:00+00:00,-2.1430001,96.01257,987.8082,0.0,0.0,0.0,0.0,0.0
2022-01-07 05:00:00+00:00,-2.443,95.29149,987.4821,0.0,0.0,0.0,0.0,0.0
2022-01-07 06:00:00+00:00,-2.293,94.240265,987.01654,0.0,0.0,0.0,0.0,0.0
2022-01-07 07:00:00+00:00,-2.743,95.27998,987.0591,0.0,0.0,0.0,0.0,5.1696874527768415
2022-01-07 08:00:00+00:00,-1.8930001,95.31246,986.7742,13.0,12.0,12.267184,55.30144,11.333709088405797
2022-01-07 09:00:00+00:00,-0.693,89.576004,986.5302,62.0,61.0,6.8495255,206.51474,15.652035204658773
2022-01-07 10:00:00+00:00,0.757,80.63734,986.1206,128.0,112.0,67.70783,334.26587,17.753989774065516
2022-01-07 11:00:00+00:00,2.007,73.4527,985.3955,180.0,138.0,144.44344,411.30292,17.429954110756583
2022-01-07 12:00:00+00:00,2.257,76.25332,985.134,149.0,112.0,121.04444,432.38095,14.713749642991502
2022-01-07 13:00:00+00:00,1.8069999,80.19741,984.88824,81.0,80.0,3.5714176,396.06677,9.868422408935643
2022-01-07 14:00:00+00:00,1.457,84.36407,984.17,58.0,58.0,0.0,304.8355,3.2880861442279468
2022-01-07 15:00:00+00:00,1.007,85.24275,984.1173,20.0,20.0,0.0,164.90425,0.0
2022-01-07 16:00:00+00:00,0.507,88.04739,983.96216,1.0,1.0,0.0,30.956594,0.0
2022-01-07 17:00:00+00:00,0.10700002,91.2984,983.7215,0.0,0.0,0.0,0.0,0.0
2022-01-07 18:00:00+00:00,0.60700005,86.77571,983.48975,0.0,0.0,0.0,0.0,0.0
2022-01-07 19:00:00+00:00,1.307,85.276306,982.9908,0.0,0.0,0.0,0.0,0.0
2022-01-07 20:00:00+00:00,1.5569999,84.993744,982.92316,0.0,0.0,0.0,0.0,0.0
2022-01-07 21:00:00+00:00,1.5569999,85.61565,982.72955,0.0,0.0,0.0,0.0,0.0
2022-01-07 22:00:00+00:00,1.457,87.17828,982.331,0.0,0.0,0.0,0.0,0.0
2022-01-07 23:00:00+00:00,1.757,85.63746,982.46246,0.0,0.0,0.0,0.0,0.0
2022-01-08 00:00:00+00:00,1.6070001,91.40032,981.6708,0.0,0.0,0.0,0.0,0.0
2022-01-08 01:00:00+00:00,1.057,92.363396,981.3164,0.0,0.0,0.0,0.0,0.0
2022-01-08 02:00:00+00:00,1.5569999,87.1881,980.11615,0.0,0.0,0.0,0.0,0.0
2022-01-08 03:00:00+00:00,0.20700002,90.308334,979.57196,0.0,0.0,0.0,0.0,0.0
2022-01-08 04:00:00+00:00,0.10700002,90.96477,978.786,0.0,0.0,0.0,0.0,0.0
2022-01-08 05:00:00+00:00,0.507,88.37046,978.25214,0.0,0.0,0.0,0.0,0.0
2022-01-08 06:00:00+00:00,0.45700002,93.341675,977.8592,0.0,0.0,0.0,0.0,0.0
2022-01-08 07:00:00+00:00,0.757,91.67588,977.79724,0.0,0.0,0.0,0.0,5.234202882344647
2022-01-08 08:00:00+00:00,0.90700006,92.35435,978.10516,2.0,2.0,0.0,56.140232,11.417852133030166
2022-01-08 09:00:00+00:00,0.857,95.76119,979.06714,21.0,21.0,0.0,208.36763,15.757429939145851
2022-01-08 10:00:00+00:00,1.257,93.046616,980.37164,53.0,53.0,0.0,336.5728,17.87990035376258
2022-01-08 11:00:00+00:00,2.257,79.97025,981.35876,135.0,89.0,157.13773,414.06674,17.573053003215207
2022-01-08 12:00:00+00:00,1.4070001,89.420235,982.13153,230.0,98.0,428.65115,435.5742,14.869039826584427
2022-01-08 13:00:00+00:00,1.6070001,82.251076,981.9611,159.0,80.0,279.61337,399.63223,10.030822105219983
2022-01-08 14:00:00+00:00,1.3570001,77.232956,981.44806,140.0,80.0,274.92688,308.69147,3.4536290945961525
2022-01-08 15:00:00+00:00,1.1070001,78.6316,980.83826,54.0,39.0,119.68751,168.94855,0.0
2022-01-08 16:00:00+00:00,-0.693,84.10756,979.85333,6.0,5.0,15.050633,33.067234,0.0
2022-01-08 17:00:00+00:00,-2.493,85.807335,978.4787,0.0,0.0,0.0,0.0,0.0
2022-01-08 18:00:00+00:00,-1.8930001,83.02039,977.099,0.0,0.0,0.0,0.0,0.0
2022-01-08 19:00:00+00:00,-0.943,80.99576,976.2435,0.0,0.0,0.0,0.0,0.0
2022-01-08 20:00:00+00:00,-0.743,81.02411,974.8157,0.0,0.0,0.0,0.0,0.0
2022-01-08 21:00:00+00:00,-0.44299996,83.20567,972.9154,0.0,0.0,0.0,0.0,0.0
2022-01-08 22:00:00+00:00,0.35700002,80.28188,971.2665,0.0,0.0,0.0,0.0,0.0
2022-01-08 23:00:00+00:00,0.857,79.46925,969.48553,0.0,0.0,0.0,0.0,0.0
2022-01-09 00:00:00+00:00,0.80700004,83.97811,968.4151,0.0,0.0,0.0,0.0,0.0
2022-01-09 01:00:00+00:00,1.1070001,82.7907,966.90094,0.0,0.0,0.0,0.0,0.0
2022-01-09 02:00:00+00:00,1.307,85.5883,965.95593,0.0,0.0,0.0,0.0,0.0
2022-01-09 03:00:00+00:00,1.3570001,89.09192,965.2842,0.0,0.0,0.0,0.0,0.0
2022-01-09 04:00:00+00:00,1.4070001,89.096146,964.5156,0.0,0.0,0.0,0.0,0.0
2022-01-09 05:00:00+00:00,1.8069999,89.12985,963.8837,0.0,0.0,0.0,0.0,0.0
2022-01-09 06:00:00+00:00,2.907,87.949585,963.9115,0.0,0.0,0.0,0.0,0.0
2022-01-09 07:00:00+00:00,3.6069999,91.208466,964.765,0.0,0.0,0.0,0.0,5.305863368754032
2022-01-09 08:00:00+00:00,2.907,92.143814,966.13806,3.0,3.0,0.0,57.06854,11.509302609457123
2022-01-09 09:00:00+00:00,2.357,95.46992,967.044,16.0,16.0,0.0,210.39296,15.870190883050995
2022-01-09 10:00:00+00:00,2.307,95.12717,968.19977,23.0,23.0,0.0,339.05386,18.0130560667169
2022-01-09 11:00:00+00:00,2.707,93.12571,969.4069,45.0,45.0,0.0,417.00415,17.72305592819947
2022-01-09 12:00:00+00:00,3.1069999,90.20169,971.0982,84.0,83.0,3.2223134,438.93738,15.030702052981695
2022-01-09 13:00:00+00:00,3.057,90.1979,971.4796,73.0,73.0,0.0,403.36264,10.198959445659483
2022-01-09 14:00:00+00:00,3.257,86.418106,971.8895,84.0,81.0,13.569201,312.70535,3.6242747787830467
2022-01-09 15:00:00+00:00,2.8569999,87.31474,972.52185,58.0,50.0,63.04583,173.14325,0.0
2022-01-09 16:00:00+00:00,1.707,90.74879,973.26117,6.0,6.0,0.0,35.25417,0.0
2022-01-09 17:00:00+00:00,1.207,92.03832,973.978,0.0,0.0,0.0,0.0,0.0
2022-01-09 18:00:00+00:00,0.35700002,92.99684,974.75055,0.0,0.0,0.0,0.0,0.0
2022-01-09 19:00:00+00:00,-0.092999995,94.34127,975.2786,0.0,0.0,0.0,0.0,0.0
2022-01-09 20:00:00+00:00,-0.843,95.35211,975.9648,0.0,0.0,0.0,0.0,0.0
2022-01-09 21:00:00+00:00,-0.64299995,96.06084,976.56915,0.0,0.0,0.0,0.0,0.0
2022-01-09 22:00:00+00:00,-0.042999983,96.0799,977.60706,0.0,0.0,0.0,0.0,0.0
2022-01-09 23:00:00+00:00,-0.24299997,96.77712,978.3578,0.0,0.0,0.0,0.0,0.0
2022-01-10 00:00:00+00:00,-1.1930001,94.63924,978.73,0.0,0.0,0.0,0.0,0.0
2022-01-10 01:00:00+00:00,-0.993,94.996605,979.1405,0.0,0.0,0.0,0.0,0.0
2022-01-10 02:00:00+00:00,-0.29299998,96.071976,979.997,0.0,0.0,0.0,0.0,0.0
2022-01-10 03:00:00+00:00,-0.14299995,95.72693,980.88556,0.0,0.0,0.0,0.0,0.0
2022-01-10 04:00:00+00:00,-0.743,96.764015,981.686,0.0,0.0,0.0,0.0,0.0
2022-01-10 05:00:00+00:00,-0.743,98.190575,982.7504,0.0,0.0,0.0,0.0,0.0
2022-01-10 06:00:00+00:00,-0.092999995,98.916626,983.50433,0.0,0.0,0.0,0.0,0.0
2022-01-10 07:00:00+00:00,-0.743,98.190575,984.39545,0.0,0.0,0.0,0.0,5.384654666958767
2022-01-10 08:00:00+00:00,0.35700002,97.14454,985.68646,13.0,10.0,35.947346,58.0845,11.608031607411121
2022-01-10 09:00:00+00:00,1.4070001,96.125404,986.68066,58.0,55.0,19.958553,212.58858,15.990274437463412
2022-01-10 10:00:00+00:00,2.057,87.553444,987.62775,97.0,93.0,16.555971,341.70544,18.153398748501303
2022-01-10 11:00:00+00:00,2.507,84.1817,988.45447,129.0,107.0,74.06364,420.11,17.879890494995237
2022-01-10 12:00:00+00:00,3.807,85.551704,989.3792,125.0,109.0,51.142822,442.46555,15.198650934216815
2022-01-10 13:00:00+00:00,4.057,83.1646,990.18243,181.0,104.0,267.40585,407.25165,10.372738670966442
2022-01-10 14:00:00+00:00,3.8569999,83.139626,990.83704,133.0,76.0,254.41092,316.86984,3.799920651796114
2022-01-10 15:00:00+00:00,2.807,90.502785,991.5869,62.0,31.0,241.21588,177.48001,0.0
2022-01-10 16:00:00+00:00,2.557,92.78477,992.5259,3.0,3.0,0.0,37.513588,0.0
2022-01-10 17:00:00+00:00,2.8569999,91.483925,993.529,0.0,0.0,0.0,0.0,0.0
2022-01-10 18:00:00+00:00,2.957,90.83838,994.41174,0.0,0.0,0.0,0.0,0.0
2022-01-10 19:00:00+00:00,2.907,90.83481,995.1803,0.0,0.0,0.0,0.0,0.0
2022-01-10 20:00:00+00:00,1.6570001,93.068565,995.61487,0.0,0.0,0.0,0.0,0.0
2022-01-10 21:00:00+00:00,0.15700004,94.697075,996.1148,0.0,0.0,0.0,0.0,0.0
2022-01-10 22:00:00+00:00,0.90700006,94.386314,996.78467,0.0,0.0,0.0,0.0,0.0
2022-01-10 23:00:00+00:00,0.80700004,94.7246,997.15985,0.0,0.0,0.0,0.0,0.0
2022-01-11 00:00:00+00:00,-0.19299996,96.77843,997.33093,0.0,0.0,0.0,0.0,0.0
2022-01-11 01:00:00+00:00,0.30700004,97.49646,997.681,0.0,0.0,0.0,0.0,0.0
2022-01-11 02:00:00+00:00,1.457,94.75191,998.01105,0.0,0.0,0.0,0.0,0.0
2022-01-11 03:00:00+00:00,1.6570001,93.742004,998.5186,0.0,0.0,0.0,0.0,0.0
2022-01-11 04:00:00+00:00,1.8570001,94.42862,998.7359,0.0,0.0,0.0,0.0,0.0
2022-01-11 05:00:00+00:00,1.957,94.77277,999.0379,0.0,0.0,0.0,0.0,0.0
2022-01-11 06:00:00+00:00,1.6570001,95.10185,999.4866,0.0,0.0,0.0,0.0,0.0
2022-01-11 07:00:00+00:00,1.4070001,95.092064,999.9409,0.0,0.0,0.0,0.0,5.470556568021493
2022-01-11 08:00:00+00:00,1.957,92.750626,1000.5866,7.0,7.0,0.0,59.187378,11.714004873009316
2022-01-11 09:00:00+00:00,2.557,90.48434,1000.85095,31.0,31.0,0.0,214.951,16.11763243166014
2022-01-11 10:00:00+00:00,3.257,79.53777,1001.0297,73.0,63.0,41.048485,344.5238,18.300866536409643
2022-01-11 11:00:00+00:00,3.757,71.91737,1000.9913,147.0,102.0,150.31339,423.3796,18.043481525568964
2022-01-11 12:00:00+00:00,4.057,73.5637,1001.51044,157.0,121.0,114.112564,446.1519,15.37279920950941
2022-01-11 13:00:00+00:00,4.257,69.94607,1001.2432,129.0,98.0,106.59167,411.29245,10.552063061616494
2022-01-11 14:00:00+00:00,4.107,69.40629,1001.2259,63.0,59.0,17.612648,321.17838,3.9804641035307355
2022-01-11 15:00:00+00:00,3.707,74.03639,1001.4697,31.0,31.0,0.0,181.95135,0.0
2022-01-11 16:00:00+00:00,2.757,82.402084,1001.45544,4.0,4.0,0.0,39.842773,0.0
2022-01-11 17:00:00+00:00,2.407,83.86514,1001.6076,0.0,0.0,0.0,0.0,0.0
